model_a,model_b,layer,domain,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_8,analogy_composition,0.26923951506614685,0.6513324054343477,0.4345728944258356,0.05173397106824284
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_8,factual_recall,0.27717459201812744,0.6245678439485246,0.3794068715082647,0.05404902159261893
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_8,logical_reasoning,0.2825632095336914,0.5905230970198344,0.40157156354137774,0.04930349296984996
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_8,narrative_structure,0.3365919589996338,0.6743580560056063,0.451731707834649,0.049663098310714617
gemma3_1b_it,lfm2_5_1_2b_instruct,layer_8,symbolic_code,0.3002171516418457,0.6065184301835072,0.41068633765615187,0.046712557604491264
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_0,algebraic_geometry,0.923503577709198,0.8334565422635747,0.56942991648874,0.015440200816684025
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_0,analogy_composition,0.9184797406196594,0.8324089694152611,0.5956311580576287,0.017013651199730615
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_0,factual_recall,0.9223584532737732,0.7990528458419406,0.6065011785600022,0.015084931332859935
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_0,logical_reasoning,0.9128352403640747,0.8105250405576337,0.545024975024975,0.015847347802668964
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_0,narrative_structure,0.9322372674942017,0.8140155934444717,0.6163989093981354,0.014702689973331295
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_0,symbolic_code,0.9191249012947083,0.8307681462503403,0.5798659673659674,0.015435123175109677
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_12,algebraic_geometry,0.09185687452554703,0.5523687572175844,0.40346356043337467,0.05783523736706173
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_12,analogy_composition,0.07342148572206497,0.5148853951145362,0.3831990231990231,0.053556430300647856
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_12,factual_recall,0.06695391237735748,0.5530473541822952,0.3783674044393859,0.057064460016179354
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_12,logical_reasoning,0.060856834053993225,0.5348046337831187,0.3531934542925255,0.059519332710490334
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_12,narrative_structure,0.04812204837799072,0.5086936474269282,0.37915475649221775,0.05638980276801092
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_12,symbolic_code,0.046481020748615265,0.42344150782326134,0.3904466263870289,0.05983435511500016
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_16,algebraic_geometry,0.3191681206226349,0.5657432736727616,0.3868090139994165,0.04904921681809889
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_16,analogy_composition,0.2590124011039734,0.49612100896706046,0.3535130860711356,0.04707361279694469
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_16,factual_recall,0.2349407821893692,0.5726363487059122,0.3751979371677514,0.051732512787284364
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_16,logical_reasoning,0.24193495512008667,0.5713028582863975,0.3717629549672893,0.051554041957264984
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_16,narrative_structure,0.25021645426750183,0.5632953589621268,0.3883395014857864,0.049174325523218626
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_16,symbolic_code,0.19969770312309265,0.500738486735424,0.3935173873254368,0.052431581490110304
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_4,algebraic_geometry,0.2566017210483551,0.611097725054256,0.4091483413387438,0.06365290173693568
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_4,analogy_composition,0.253184974193573,0.6521778999330305,0.4427660982808041,0.05959239005769912
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_4,factual_recall,0.2833636403083801,0.600789335118778,0.4264290529731706,0.0634342059546975
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_4,logical_reasoning,0.1975514143705368,0.5884555416361452,0.4143002177561001,0.06453831851576768
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_4,narrative_structure,0.25245797634124756,0.5997688688024095,0.43589697669032035,0.0624620046000967
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_4,symbolic_code,0.2046884447336197,0.61409902954237,0.3692158044054329,0.06442595923232249
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_8,algebraic_geometry,0.16978561878204346,0.658269210141457,0.41670753652951786,0.055790685316428563
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_8,analogy_composition,0.07224352657794952,0.6100456780049217,0.4418785054814467,0.05263069584653032
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_8,factual_recall,0.06267647445201874,0.5816322246558264,0.43679110706974483,0.05764930233017107
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_8,logical_reasoning,0.0898931547999382,0.5652800601062271,0.4132399931509838,0.05925241250418599
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_8,narrative_structure,0.0712565928697586,0.5857491998037724,0.44535656122343426,0.05509718421229091
gemma3_1b_it,qwen2_5_0_5b_instruct,layer_8,symbolic_code,0.08078902214765549,0.596983621302895,0.4671974104327046,0.058207798649158635
gemma3_1b_it,qwen3_0_6b,layer_0,algebraic_geometry,0.9214382767677307,0.8265327097460485,0.5820100732600733,0.01549857630921404
gemma3_1b_it,qwen3_0_6b,layer_0,analogy_composition,0.9188022017478943,0.8195911064483629,0.5932867132867132,0.01704938645891179
