model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma2_2b,gemma3_1b_it,layer_6,0.7116450667381287,0.7638564758593064,0.6198683261183261,0.02274659343380706
gemma2_2b,gemma3_1b_it,layer_8,0.6128182411193848,0.7514509245581076,0.5505833037695783,0.028142711940300318
gemma2_2b,gemma3_1b_pt,layer_0,0.9890554547309875,0.8784124820952413,0.8306952306952307,0.005859292902749799
gemma2_2b,gemma3_1b_pt,layer_10,0.6178183555603027,0.7694503761332342,0.5580983967013378,0.02798175394775252
gemma2_2b,gemma3_1b_pt,layer_12,0.6969435811042786,0.7258731075677756,0.5532893713040772,0.025894541538289368
gemma2_2b,gemma3_1b_pt,layer_2,0.8491420149803162,0.6348202031687046,0.5802981740481741,0.019241439971133818
gemma2_2b,gemma3_1b_pt,layer_4,0.9060351848602295,0.5283099129281423,0.5486036022800729,0.0179040925767799
gemma2_2b,gemma3_1b_pt,layer_6,0.8018240928649902,0.6904880136360034,0.5735164209428916,0.02122684143185911
gemma2_2b,gemma3_1b_pt,layer_8,0.5919438004493713,0.7376405174671145,0.5345184136850805,0.03303849320079776
gemma2_2b,gemma3_4b_it,layer_0,0.9909372329711914,0.9180750048602426,0.8487762237762239,0.00518210276007843
gemma2_2b,gemma3_4b_it,layer_10,0.522261381149292,0.844983291057088,0.589157030333501,0.03833667415482561
gemma2_2b,gemma3_4b_it,layer_12,0.45326635241508484,0.862997309109866,0.5753824334706688,0.04445719001740074
gemma2_2b,gemma3_4b_it,layer_2,0.9230658411979675,0.5694127291623168,0.5920504876387229,0.015341231503076952
gemma2_2b,gemma3_4b_it,layer_4,0.9281078577041626,0.5110562456623026,0.5883472464354818,0.01573718496047511
gemma2_2b,gemma3_4b_it,layer_6,0.6004575490951538,0.7286277835943092,0.599395511895512,0.03165645724304261
gemma2_2b,gemma3_4b_it,layer_8,0.572331964969635,0.8168550073086404,0.5568226435873496,0.03220970577323701
gemma2_2b,gemma3_4b_pt,layer_0,0.9911417365074158,0.9208737650868921,0.8460678210678212,0.005136192961639965
gemma2_2b,gemma3_4b_pt,layer_10,0.569863498210907,0.8553136982522055,0.5839543082190141,0.038266186510412636
gemma2_2b,gemma3_4b_pt,layer_12,0.5495453476905823,0.8497672250173477,0.5959095914978269,0.04063323373727667
gemma2_2b,gemma3_4b_pt,layer_2,0.9210811853408813,0.559098047962249,0.5942133710516064,0.015068943996742214
gemma2_2b,gemma3_4b_pt,layer_4,0.8897015452384949,0.4992887397357395,0.5602378558260911,0.016991665863691333
gemma2_2b,gemma3_4b_pt,layer_6,0.6462766528129578,0.7017559739584132,0.5640785140785141,0.028586104292353986
gemma2_2b,gemma3_4b_pt,layer_8,0.5993883013725281,0.8032377460585908,0.553190604783742,0.03302834006474541
gemma2_2b,lfm2_5_1_2b_base,layer_0,0.9852157235145569,0.9036884540791382,0.7290959040959041,0.010854473663636647
gemma2_2b,lfm2_5_1_2b_base,layer_10,0.9576132893562317,0.8557427083378417,0.5603902633314398,0.012795007498845929
gemma2_2b,lfm2_5_1_2b_base,layer_12,0.9494113922119141,0.8655132625291454,0.5431399074781428,0.013710965191180428
gemma2_2b,lfm2_5_1_2b_base,layer_2,0.9310499429702759,0.5222096611159989,0.5913858744741097,0.013299302960010672
gemma2_2b,lfm2_5_1_2b_base,layer_4,0.9582101702690125,0.6205620880808551,0.602034947623183,0.011890960578585226
gemma2_2b,lfm2_5_1_2b_base,layer_6,0.9687203168869019,0.736733553191128,0.536766365442836,0.012044352411423216
gemma2_2b,lfm2_5_1_2b_base,layer_8,0.9412637948989868,0.7220946296344445,0.5464908457555515,0.01354569871283566
gemma2_2b,lfm2_5_1_2b_instruct,layer_0,0.9855664968490601,0.9039065166832773,0.7291939541939542,0.010874301651408444
gemma2_2b,lfm2_5_1_2b_instruct,layer_10,0.8771184682846069,0.8103430755790252,0.5527755106186478,0.016389635472980543
gemma2_2b,lfm2_5_1_2b_instruct,layer_12,0.8784524202346802,0.8024054130694178,0.5304987360134419,0.01639344446972048
gemma2_2b,lfm2_5_1_2b_instruct,layer_2,0.9336858987808228,0.5325285469550931,0.582473667400138,0.013342106659045744
gemma2_2b,lfm2_5_1_2b_instruct,layer_4,0.9614830613136292,0.6363710837176629,0.5916155059537412,0.011801790001502895
gemma2_2b,lfm2_5_1_2b_instruct,layer_6,0.9774733185768127,0.8073570804133998,0.5407994919024331,0.01195992698038268
gemma2_2b,lfm2_5_1_2b_instruct,layer_8,0.9345888495445251,0.778162984619429,0.5400963143610202,0.014132530813874021
gemma2_2b,lfm2_5_1_2b_thinking,layer_0,0.9847089648246765,0.9141129100486026,0.7256724756724758,0.010965715217086499
gemma2_2b,lfm2_5_1_2b_thinking,layer_10,0.8380848169326782,0.6666947095373449,0.5182745948677321,0.019046043935896064
gemma2_2b,lfm2_5_1_2b_thinking,layer_12,0.8558832406997681,0.6148193514113456,0.5204235171146935,0.01790457635863388
gemma2_2b,lfm2_5_1_2b_thinking,layer_2,0.9380254149436951,0.4615721645504615,0.5772716934481641,0.013237436999352554
gemma2_2b,lfm2_5_1_2b_thinking,layer_4,0.9391045570373535,0.5124044787529873,0.5893863081363082,0.013303930302029582
gemma2_2b,lfm2_5_1_2b_thinking,layer_6,0.9497523307800293,0.8031926027296512,0.5271865480198814,0.014056971313595786
gemma2_2b,lfm2_5_1_2b_thinking,layer_8,0.8804736733436584,0.6767619205510188,0.5299087395901121,0.017661557654464918
gemma2_2b_it,gemma3_1b_it,layer_0,0.9874936938285828,0.8596791989867345,0.8255365005365004,0.006214510907074664
gemma2_2b_it,gemma3_1b_it,layer_10,0.7132943868637085,0.851743454186875,0.600675481925482,0.024432599897171697
gemma2_2b_it,gemma3_1b_it,layer_12,0.7316100001335144,0.8402662432859337,0.5734455359455359,0.024900908585425627
gemma2_2b_it,gemma3_1b_it,layer_2,0.9095265865325928,0.662453064162484,0.5590862206058285,0.017267905302313775
gemma2_2b_it,gemma3_1b_it,layer_4,0.8465054035186768,0.7322525293220423,0.5941720996868055,0.018745989236007257
gemma2_2b_it,gemma3_1b_it,layer_6,0.7290475368499756,0.8160027632018688,0.6421728734228734,0.02156827204602563
gemma2_2b_it,gemma3_1b_it,layer_8,0.641506552696228,0.8197891051550101,0.5975745931628285,0.026218491606180106
