model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma3_4b_it,lfm2_5_1_2b_base,layer_0,0.9879602789878845,0.9166287167342955,0.732016132016132,0.013645262439830282
gemma3_4b_it,lfm2_5_1_2b_base,layer_12,0.43210646510124207,0.8924591044312123,0.6010970510970511,0.06495659857669403
gemma3_4b_it,lfm2_5_1_2b_base,layer_4,0.9335362315177917,0.5947650563587535,0.5835922247686955,0.024043867593022402
gemma3_4b_it,lfm2_5_1_2b_base,layer_8,0.48814597725868225,0.7540687777724986,0.6026519776519776,0.05022016691657774
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_0,0.9882431626319885,0.916259722715645,0.7295056795056796,0.013628926749901618
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_12,0.5123469233512878,0.774125473488488,0.6114034114034114,0.06013570412721318
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_4,0.9371568560600281,0.5920305033925868,0.5906004942769649,0.02399328337612608
gemma3_4b_it,lfm2_5_1_2b_instruct,layer_8,0.49257007241249084,0.7829997194174979,0.5862336737336737,0.049779076632496304
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_0,0.9863077998161316,0.9063634591742247,0.7299441299441299,0.013781030371355977
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_12,0.28872448205947876,0.6689124708245529,0.5628612128612129,0.06896580426984178
